gameid,year,round,date,hometeam,awayteam,hometeamscoreft,awayteamscoreft,venue,attendance,maxtemp,mintemp,rainfall
2015R0505,2015,R5,2015-05-02,North Melbourne,Hawthorn,10.1,19.16,Docklands,38077.0,22.0,13.0,0.0
2015R0506,2015,R5,2015-05-02,West Coast,Greater Western Sydney,18.12,4.9,Subiaco,34554.0,21.8,11.2,0.0
2015R0507,2015,R5,2015-05-03,Melbourne,Fremantle,6.14,18.1,M.C.G.,22892.0,18.8,7.1,0.0
2015R0508,2015,R5,2015-05-03,St Kilda,Essendon,11.14,11.16,Docklands,29869.0,18.8,7.1,0.0
2015R0509,2015,R5,2015-05-03,Adelaide,Port Adelaide,13.13,18.7,Adelaide Oval,49617.0,20.6,11.0,0.0
2015R0601,2015,R6,2015-05-08,Collingwood,Geelong,8.11,15.1,M.C.G.,52152.0,16.7,9.3,0.2
2015R0602,2015,R6,2015-05-09,North Melbourne,Richmond,16.13,10.14,Bellerive Oval,17544.0,15.5,11.3,0.0
2015R0603,2015,R6,2015-05-09,Western Bulldogs,St Kilda,13.9,14.1,Docklands,29619.0,19.4,11.4,0.0
2015R0604,2015,R6,2015-05-09,Greater Western Sydney,Hawthorn,16.12,14.14,Sydney Showground,13556.0,21.1,8.2,0.0
2015R0605,2015,R6,2015-05-09,Gold Coast,Adelaide,11.12,18.11,Carrara,12464.0,23.7,14.0,0.0
2015R0606,2015,R6,2015-05-09,Melbourne,Sydney,7.8,12.16,M.C.G.,26894.0,19.4,11.4,0.0
2015R0607,2015,R6,2015-05-09,Fremantle,Essendon,12.8,7.1,Subiaco,37535.0,23.4,7.9,0.0
2015R0608,2015,R6,2015-05-10,Carlton,Brisbane Lions,11.9,12.12,Docklands,20273.0,15.7,12.0,10.6
2015R0609,2015,R6,2015-05-10,Port Adelaide,West Coast,10.8,11.12,Adelaide Oval,38508.0,18.1,14.6,2.0
2015R0701,2015,R7,2015-05-15,Essendon,North Melbourne,12.1,13.15,Docklands,43972.0,13.9,10.4,2.0
2015R0702,2015,R7,2015-05-16,Adelaide,St Kilda,18.11,10.13,Adelaide Oval,43532.0,15.9,5.8,0.2
2015R0703,2015,R7,2015-05-16,Hawthorn,Melbourne,24.11,7.8,M.C.G.,41935.0,18.0,10.4,0.0
2015R0704,2015,R7,2015-05-16,Carlton,Greater Western Sydney,9.3,19.21,Docklands,16676.0,18.0,10.4,0.0
2015R0705,2015,R7,2015-05-16,Sydney,Geelong,18.12,11.11,Stadium Australia,28063.0,19.8,12.8,0.8
2015R0706,2015,R7,2015-05-16,West Coast,Gold Coast,21.9,6.7,Subiaco,26964.0,15.8,12.6,4.0
2015R0707,2015,R7,2015-05-17,Western Bulldogs,Fremantle,14.4,15.11,Docklands,18170.0,20.0,5.8,0.0
2015R0708,2015,R7,2015-05-17,Richmond,Collingwood,16.9,15.1,M.C.G.,59034.0,20.0,5.8,0.0
2015R0709,2015,R7,2015-05-17,Brisbane Lions,Port Adelaide,15.12,8.17,Gabba,15957.0,23.0,14.9,1.0
2015R0801,2015,R8,2015-05-22,Geelong,Carlton,22.8,9.9,Docklands,32032.0,15.0,8.7,0.4
2015R0802,2015,R8,2015-05-23,St Kilda,West Coast,12.6,20.11,Docklands,23598.0,13.5,9.8,0.0
2015R0803,2015,R8,2015-05-23,Greater Western Sydney,Adelaide,16.12,12.12,Sydney Showground,9481.0,18.6,9.4,28.0
2015R0804,2015,R8,2015-05-23,Gold Coast,Collingwood,9.9,20.12,Carrara,16440.0,22.4,15.6,0.2
2015R0805,2015,R8,2015-05-23,Hawthorn,Sydney,9.15,11.7,M.C.G.,63319.0,13.5,9.8,0.0
2015R0806,2015,R8,2015-05-23,Fremantle,North Melbourne,17.13,5.12,Subiaco,35836.0,22.2,6.6,0.0
2015R0807,2015,R8,2015-05-24,Essendon,Brisbane Lions,21.1,12.6,Docklands,36857.0,17.3,5.1,0.0
2015R0808,2015,R8,2015-05-24,Melbourne,Western Bulldogs,15.13,9.1,M.C.G.,29381.0,17.3,5.1,0.0
2015R0809,2015,R8,2015-05-24,Port Adelaide,Richmond,5.13,11.1,Adelaide Oval,44451.0,17.1,5.7,0.0
2015R0901,2015,R9,2015-05-29,Sydney,Carlton,19.8,9.8,S.C.G.,32105.0,21.1,15.7,0.4
2015R0902,2015,R9,2015-05-30,Hawthorn,Gold Coast,14.9,6.4,York Park,11320.0,14.1,7.3,3.8
2015R0903,2015,R9,2015-05-30,Melbourne,Port Adelaide,8.6,18.7,Traeger Park,4866.0,24.0,12.4,0.0
2015R0904,2015,R9,2015-05-30,Western Bulldogs,Greater Western Sydney,16.17,11.2,Docklands,16395.0,17.0,9.0,0.0
2015R0905,2015,R9,2015-05-30,Richmond,Essendon,10.12,8.11,M.C.G.,83804.0,17.0,9.0,0.0
2015R0906,2015,R9,2015-05-30,Adelaide,Fremantle,7.15,10.8,Adelaide Oval,45518.0,15.7,8.4,0.0
2015R0907,2015,R9,2015-05-31,Brisbane Lions,St Kilda,13.8,16.12,Gabba,16898.0,26.1,16.1,0.0
2015R0908,2015,R9,2015-05-31,Collingwood,North Melbourne,17.1,14.11,M.C.G.,43452.0,17.2,9.6,0.0
2015R0909,2015,R9,2015-05-31,West Coast,Geelong,16.24,10.4,Subiaco,37676.0,22.4,5.2,0.0
2015R1001,2015,R10,2015-06-05,Fremantle,Richmond,10.1,15.7,Subiaco,38019.0,23.4,9.2,0.0
2015R1002,2015,R10,2015-06-06,Carlton,Adelaide,14.6,14.15,M.C.G.,32035.0,16.8,8.6,0.4
2015R1003,2015,R10,2015-06-06,Gold Coast,Sydney,5.11,13.15,Carrara,13068.0,22.1,9.7,0.0
2015R1004,2015,R10,2015-06-06,Essendon,Geelong,7.11,19.8,Docklands,40632.0,16.8,8.6,0.4
2015R1005,2015,R10,2015-06-06,Port Adelaide,Western Bulldogs,16.4,9.8,Adelaide Oval,40907.0,20.1,5.6,0.0
2015R1006,2015,R10,2015-06-07,Greater Western Sydney,Brisbane Lions,14.13,10.7,Sydney Showground,9079.0,21.7,5.7,0.0
2015R1007,2015,R10,2015-06-07,North Melbourne,West Coast,13.7,10.15,Bellerive Oval,12011.0,19.8,10.7,0.2
2015R1008,2015,R10,2015-06-07,St Kilda,Hawthorn,10.9,20.12,Docklands,33886.0,13.7,10.4,0.0
2015R1009,2015,R10,2015-06-08,Melbourne,Collingwood,13.7,17.8,M.C.G.,66120.0,17.5,9.9,0.0
2015R1101,2015,R11,2015-06-12,Port Adelaide,Geelong,11.3,14.8,Adelaide Oval,46140.0,17.9,3.4,0.0
2015R1102,2015,R11,2015-06-13,Gold Coast,Fremantle,7.4,6.17,Carrara,8911.0,20.4,15.9,2.0
2015R1103,2015,R11,2015-06-13,West Coast,Essendon,14.12,6.1,Subiaco,37306.0,17.8,8.3,0.0
2015R1104,2015,R11,2015-06-13,North Melbourne,Sydney,10.15,14.7,Docklands,32127.0,17.9,3.4,0.0
2015R1105,2015,R11,2015-06-14,Collingwood,Greater Western Sydney,18.11,11.11,M.C.G.,43390.0,17.4,3.4,0.0
2015R1106,2015,R11,2015-06-14,St Kilda,Melbourne,12.13,12.11,Docklands,25217.0,17.4,3.4,0.0
2015R1201,2015,R12,2015-06-18,Adelaide,Hawthorn,12.13,17.12,Adelaide Oval,49108.0,16.5,10.5,2.8
2015R1202,2015,R12,2015-06-19,Richmond,West Coast,10.1,13.12,M.C.G.,45178.0,11.9,6.0,0.0
2015R1203,2015,R12,2015-06-20,Carlton,Port Adelaide,17.8,16.1,M.C.G.,27693.0,11.8,2.8,0.0
2015R1204,2015,R12,2015-06-20,Greater Western Sydney,North Melbourne,8.13,18.9,Sydney Showground,7824.0,16.3,6.9,0.2
2015R1205,2015,R12,2015-06-20,Western Bulldogs,Brisbane Lions,22.14,11.8,Docklands,21129.0,11.8,2.8,0.0
2015R1206,2015,R12,2015-06-21,Geelong,Melbourne,13.11,18.5,Kardinia Park,28007.0,12.4,3.2,0.2
2015R1301,2015,R13,2015-06-25,Fremantle,Collingwood,12.8,11.7,Subiaco,37145.0,20.7,4.5,0.0
2015R1302,2015,R13,2015-06-26,Sydney,Richmond,11.11,14.11,S.C.G.,37579.0,17.9,10.1,9.2
2015R1303,2015,R13,2015-06-27,Hawthorn,Essendon,16.18,11.1,M.C.G.,62500.0,14.2,4.4,0.0
2015R1304,2015,R13,2015-06-27,Brisbane Lions,Adelaide,10.9,11.16,Gabba,18146.0,22.6,14.9,0.0
2015R1305,2015,R13,2015-06-27,St Kilda,Western Bulldogs,7.14,9.8,Docklands,26511.0,14.2,4.4,0.0
2015R1306,2015,R13,2015-06-28,Carlton,Gold Coast,14.19,9.15,Docklands,30207.0,14.2,8.2,0.0
2015R1401,2015,R14,2015-07-02,Sydney,Port Adelaide,14.1,12.12,S.C.G.,28316.0,17.2,6.1,0.0
2015R1402,2015,R14,2015-07-03,Collingwood,Hawthorn,12.19,15.11,M.C.G.,75880.0,10.9,3.5,4.2
2015R1403,2015,R14,2015-07-04,Richmond,Greater Western Sydney,10.18,10.9,M.C.G.,35968.0,9.9,7.0,1.6
2015R1404,2015,R14,2015-07-04,Gold Coast,North Melbourne,19.11,10.1,Carrara,14444.0,21.7,12.0,0.0
2015R1405,2015,R14,2015-07-04,Western Bulldogs,Carlton,9.1,7.11,Docklands,31445.0,9.9,7.0,1.6
2015R1406,2015,R14,2015-07-04,Melbourne,West Coast,9.6,16.18,Marrara Oval,11873.0,31.4,17.9,0.0
2015R1407,2015,R14,2015-07-05,Essendon,St Kilda,8.4,25.12,Docklands,38020.0,15.3,7.2,0.0
2015R1408,2015,R14,2015-07-05,Fremantle,Brisbane Lions,13.6,7.6,Subiaco,32970.0,20.5,10.7,1.8
2015R1501,2015,R15,2015-07-09,Port Adelaide,Collingwood,9.12,9.9,Adelaide Oval,44496.0,18.5,10.2,0.0
2015R1502,2015,R15,2015-07-10,Richmond,Carlton,10.11,5.11,M.C.G.,52564.0,14.0,7.3,0.0
2015R1503,2015,R15,2015-07-11,Essendon,Melbourne,10.9,7.18,M.C.G.,38861.0,13.4,9.8,0.6
2015R1504,2015,R15,2015-07-11,Western Bulldogs,Gold Coast,14.11,11.7,Cazaly's Stadium,9449.0,27.1,19.1,0.4
2015R1505,2015,R15,2015-07-11,North Melbourne,Geelong,18.12,11.13,Docklands,31270.0,13.4,9.8,0.6
2015R1506,2015,R15,2015-07-11,West Coast,Adelaide,22.15,14.7,Subiaco,38133.0,16.7,2.6,0.2
2015R1507,2015,R15,2015-07-12,Greater Western Sydney,St Kilda,12.12,6.13,Sydney Showground,9178.0,14.8,6.6,7.8
2015R1508,2015,R15,2015-07-12,Hawthorn,Fremantle,17.13,6.7,York Park,16792.0,13.7,6.5,5.2
2015R1509,2015,R15,2015-07-12,Brisbane Lions,Sydney,7.7,10.1,Gabba,16936.0,18.3,12.2,0.6
2015R1601,2015,R16,2015-07-17,North Melbourne,Essendon,14.9,9.14,Docklands,31025.0,11.9,5.5,2.6
2015R1602,2015,R16,2015-07-18,Geelong,Western Bulldogs,10.12,9.1,Kardinia Park,25041.0,11.4,7.0,3.6
2015R1603,2015,R16,2015-07-18,Gold Coast,Greater Western Sydney,12.7,13.16,Carrara,9589.0,19.3,4.9,0.0
2015R1604,2015,R16,2015-07-18,Collingwood,West Coast,7.14,11.21,Docklands,36527.0,11.5,5.9,0.8
2015R1605,2015,R16,2015-07-18,Sydney,Hawthorn,7.15,23.8,Stadium Australia,37369.0,14.8,4.7,3.4
2015R1606,2015,R16,2015-07-18,Fremantle,Carlton,13.17,8.5,Subiaco,33581.0,20.5,12.6,0.8
2015R1607,2015,R16,2015-07-19,Melbourne,Brisbane Lions,8.12,4.12,M.C.G.,25149.0,13.2,-1.5,0.0
2015R1608,2015,R16,2015-07-19,Port Adelaide,Adelaide,17.11,18.8,Adelaide Oval,53518.0,11.9,1.4,0.2
2015R1609,2015,R16,2015-07-19,St Kilda,Richmond,10.13,13.11,Docklands,45722.0,13.2,-1.5,0.0
2015R1701,2015,R17,2015-07-24,Carlton,Hawthorn,4.11,27.11,Docklands,26815.0,14.5,8.8,2.26
2015R1702,2015,R17,2015-07-25,Greater Western Sydney,Geelong,6.6,9.15,Manuka Oval,14667.0,13.4,4.4,2.4
2015R1703,2015,R17,2015-07-25,Adelaide,Gold Coast,19.11,12.8,Adelaide Oval,41715.0,15.1,11.1,1.8
2015R1704,2015,R17,2015-07-25,Richmond,Fremantle,10.18,12.1,M.C.G.,39777.0,12.7,7.8,2.6
2015R1705,2015,R17,2015-07-25,Essendon,Port Adelaide,17.14,20.9,Docklands,23705.0,12.7,7.8,2.6
2015R1706,2015,R17,2015-07-25,Brisbane Lions,North Melbourne,5.8,16.14,Gabba,15563.0,24.3,16.5,0.0
2015R1707,2015,R17,2015-07-26,Western Bulldogs,Collingwood,15.14,13.8,Docklands,40581.0,11.7,6.3,3.6
2015R1708,2015,R17,2015-07-26,Melbourne,St Kilda,6.1,12.11,M.C.G.,22945.0,11.7,6.3,3.6
2015R1709,2015,R17,2015-07-26,West Coast,Sydney,15.13,7.9,Subiaco,38760.0,18.2,3.9,0.0
2015R1801,2015,R18,2015-07-31,Hawthorn,Richmond,7.11,10.11,M.C.G.,66305.0,13.6,3.5,0.0
2015R1802,2015,R18,2015-08-01,Geelong,Brisbane Lions,17.11,8.9,Kardinia Park,21913.0,11.8,6.0,0.0
2015R1803,2015,R18,2015-08-01,Collingwood,Melbourne,7.12,13.13,M.C.G.,37894.0,11.2,7.3,0.8
2015R1804,2015,R18,2015-08-01,Sydney,Adelaide,17.15,9.11,S.C.G.,38690.0,23.3,7.4,0.0
2015R1805,2015,R18,2015-08-01,Carlton,North Melbourne,8.6,18.1,Docklands,25251.0,11.2,7.3,0.8
2015R1806,2015,R18,2015-08-01,Gold Coast,West Coast,12.11,11.17,Carrara,9341.0,23.2,11.9,0.0
2015R1807,2015,R18,2015-08-02,Port Adelaide,St Kilda,17.1,6.13,Adelaide Oval,35977.0,14.6,8.3,6.4
2015R1808,2015,R18,2015-08-02,Essendon,Western Bulldogs,5.1,19.13,Docklands,33466.0,14.2,6.2,0.2
2015R1809,2015,R18,2015-08-02,Fremantle,Greater Western Sydney,12.12,9.9,Subiaco,34625.0,17.0,6.0,0.0
2015R1901,2015,R19,2015-08-07,Adelaide,Richmond,11.22,8.4,Adelaide Oval,49116.0,11.8,9.9,0.4
2015R1902,2015,R19,2015-08-08,Collingwood,Carlton,16.9,13.9,M.C.G.,48133.0,12.3,8.2,0.0
2015R1903,2015,R19,2015-08-08,Western Bulldogs,Port Adelaide,19.14,9.1,Docklands,20590.0,12.3,8.2,0.0
2015R1904,2015,R19,2015-08-08,Brisbane Lions,Gold Coast,14.16,17.12,Gabba,19920.0,22.1,7.5,0.0
2015R1905,2015,R19,2015-08-08,Geelong,Sydney,14.11,9.9,Kardinia Park,27910.0,14.4,6.6,0.0
2015R1906,2015,R19,2015-08-08,West Coast,Hawthorn,11.8,13.1,Subiaco,34843.0,15.2,8.4,6.4
2015R1907,2015,R19,2015-08-09,Melbourne,North Melbourne,14.8,19.13,M.C.G.,30695.0,13.0,7.1,0.0
2015R1908,2015,R19,2015-08-09,Greater Western Sydney,Essendon,14.9,8.13,Sydney Showground,10093.0,17.7,3.3,0.0
2015R1909,2015,R19,2015-08-09,St Kilda,Fremantle,8.11,15.6,Docklands,16409.0,13.0,7.1,0.0
2015R2001,2015,R20,2015-08-14,Sydney,Collingwood,13.9,10.16,S.C.G.,38408.0,19.0,7.1,0.0
2015R2002,2015,R20,2015-08-15,Essendon,Adelaide,8.11,27.9,Docklands,25914.0,14.7,9.4,0.0
2015R2003,2015,R20,2015-08-15,North Melbourne,St Kilda,18.12,11.17,Bellerive Oval,14346.0,14.2,2.2,1.0
2015R2004,2015,R20,2015-08-15,Port Adelaide,Greater Western Sydney,16.15,13.12,Adelaide Oval,32436.0,14.4,10.1,1.2
2015R2005,2015,R20,2015-08-15,Brisbane Lions,Carlton,20.11,9.13,Gabba,17744.0,22.6,8.0,0.0
2015R2006,2015,R20,2015-08-15,Geelong,Hawthorn,12.13,19.7,M.C.G.,55802.0,14.7,9.4,0.0
2015R2007,2015,R20,2015-08-16,Richmond,Gold Coast,22.6,8.7,M.C.G.,38508.0,16.7,3.3,0.0
2015R2008,2015,R20,2015-08-16,Western Bulldogs,Melbourne,24.9,8.7,Docklands,27805.0,16.7,3.3,0.0
2015R2009,2015,R20,2015-08-16,Fremantle,West Coast,11.14,15.14,Subiaco,41959.0,23.3,9.1,0.0
2015R2101,2015,R21,2015-08-21,Hawthorn,Port Adelaide,13.8,16.12,Docklands,28657.0,18.0,10.1,0.0
2015R2102,2015,R21,2015-08-22,Collingwood,Richmond,7.14,23.9,M.C.G.,63178.0,19.3,9.9,0.0
2015R2103,2015,R21,2015-08-22,Greater Western Sydney,Sydney,6.8,20.13,Sydney Showground,19507.0,27.9,10.4,0.0
2015R2104,2015,R21,2015-08-22,Gold Coast,Essendon,14.13,14.11,Carrara,16253.0,22.9,16.8,18.8
2015R2105,2015,R21,2015-08-22,St Kilda,Geelong,14.13,15.7,Docklands,25245.0,19.3,9.9,0.0
2015R2106,2015,R21,2015-08-22,Adelaide,Brisbane Lions,20.11,6.8,Adelaide Oval,46609.0,17.0,8.6,0.6
2015R2107,2015,R21,2015-08-23,North Melbourne,Fremantle,14.1,12.11,Docklands,23857.0,16.5,5.7,0.0
2015R2108,2015,R21,2015-08-23,Carlton,Melbourne,12.6,7.13,M.C.G.,33962.0,16.5,5.7,0.0
2015R2109,2015,R21,2015-08-23,West Coast,Western Bulldogs,25.12,13.7,Subiaco,37733.0,18.8,5.2,0.0
2015R2201,2015,R22,2015-08-28,Geelong,Collingwood,9.8,17.8,M.C.G.,40582.0,13.2,5.9,17.6
2015R2202,2015,R22,2015-08-29,Greater Western Sydney,Carlton,20.12,7.9,Sydney Showground,9538.0,19.5,6.0,0.0
2015R2203,2015,R22,2015-08-29,Hawthorn,Brisbane Lions,21.8,9.8,York Park,11731.0,12.2,0.7,1.8
2015R2204,2015,R22,2015-08-29,North Melbourne,Western Bulldogs,10.13,14.12,Docklands,37299.0,11.1,3.8,3.2
2015R2205,2015,R22,2015-08-29,Essendon,Richmond,7.5,10.14,M.C.G.,37864.0,11.1,3.8,3.2
2015R2206,2015,R22,2015-08-29,Gold Coast,Port Adelaide,7.9,12.16,Carrara,9343.0,22.5,13.3,0.2
2015R2207,2015,R22,2015-08-30,Adelaide,West Coast,19.12,10.9,Adelaide Oval,52460.0,16.2,6.2,0.0
2015R2208,2015,R22,2015-08-30,St Kilda,Sydney,4.14,20.15,Docklands,27856.0,12.5,7.5,2.4
2015R2209,2015,R22,2015-08-30,Fremantle,Melbourne,17.6,8.6,Subiaco,33529.0,18.7,13.8,15.6
2015R2301,2015,R23,2015-09-04,Richmond,North Melbourne,16.12,10.7,Docklands,40461.0,13.3,4.7,0.0
2015R2302,2015,R23,2015-09-05,Geelong,Adelaide,17.17,11.14,Kardinia Park,26128.0,13.8,8.3,0.0
2015R2303,2015,R23,2015-09-05,Brisbane Lions,Western Bulldogs,19.16,19.8,Gabba,15434.0,23.6,12.0,0.0
2015R2304,2015,R23,2015-09-05,Port Adelaide,Fremantle,18.14,8.5,Adelaide Oval,37922.0,17.1,3.5,0.0
2015R2305,2015,R23,2015-09-05,Hawthorn,Carlton,17.11,8.8,M.C.G.,33182.0,15.0,8.8,0.0
2015R2306,2015,R23,2015-09-05,Sydney,Gold Coast,19.13,9.1,S.C.G.,25424.0,19.4,11.1,0.0
2015R2307,2015,R23,2015-09-05,West Coast,St Kilda,18.17,4.6,Subiaco,36165.0,19.2,13.0,8.0
2015R2308,2015,R23,2015-09-06,Melbourne,Greater Western Sydney,15.13,11.11,Docklands,8974.0,15.5,3.2,0.0
2015R2309,2015,R23,2015-09-06,Collingwood,Essendon,14.8,14.11,M.C.G.,40270.0,15.5,3.2,0.0
2015QF01,2015,QF,2015-09-11,West Coast,Hawthorn,14.12,9.1,Subiaco,42663.0,21.2,10.4,8.0
2015EF01,2015,EF,2015-09-12,Western Bulldogs,Adelaide,14.18,16.13,M.C.G.,60872.0,21.6,12.3,0.0
2015QF02,2015,QF,2015-09-12,Fremantle,Sydney,10.9,7.18,Subiaco,40071.0,17.3,13.5,19.4
2015EF02,2015,EF,2015-09-13,Richmond,North Melbourne,14.4,15.15,M.C.G.,90186.0,24.6,14.4,0.0
2015SF01,2015,SF,2015-09-18,Hawthorn,Adelaide,21.9,8.13,M.C.G.,70879.0,14.4,8.2,1.6
2015SF02,2015,SF,2015-09-19,Sydney,North Melbourne,7.9,11.11,Stadium Australia,31162.0,19.5,12.2,7.0
2015PF01,2015,PF,2015-09-25,Fremantle,Hawthorn,10.7,15.4,Subiaco,41508.0,22.6,14.1,0.0
2015PF02,2015,PF,2015-09-26,West Coast,North Melbourne,10.2,7.13,Subiaco,43080.0,23.2,10.2,0.0
2015GF01,2015,GF,2015-10-03,West Coast,Hawthorn,8.13,16.11,M.C.G.,98632.0,30.9,17.3,0.0
2016R0101,2016,R1,2016-03-24,Richmond,Carlton,14.8,12.11,M.C.G.,75706.0,21.6,16.9,0.0
2016R0102,2016,R1,2016-03-26,Melbourne,Greater Western Sydney,12.8,10.18,M.C.G.,28505.0,20.4,12.6,0.4
2016R0103,2016,R1,2016-03-26,Gold Coast,Essendon,17.19,9.6,Carrara,16239.0,29.3,20.3,0.0
2016R0104,2016,R1,2016-03-26,North Melbourne,Adelaide,16.11,14.13,Docklands,25485.0,20.4,12.6,0.4
2016R0105,2016,R1,2016-03-26,Sydney,Collingwood,18.25,7.11,S.C.G.,33857.0,26.3,17.5,0.2
2016R0106,2016,R1,2016-03-27,Western Bulldogs,Fremantle,15.13,5.8,Docklands,27832.0,19.3,13.6,1.4
2016R0107,2016,R1,2016-03-27,Port Adelaide,St Kilda,20.13,15.1,Adelaide Oval,42896.0,22.5,15.3,0.0
2016R0108,2016,R1,2016-03-27,West Coast,Brisbane Lions,26.1,15.12,Subiaco,35201.0,23.0,16.9,6.6
2016R0109,2016,R1,2016-03-28,Geelong,Hawthorn,18.8,12.14,M.C.G.,74218.0,19.2,9.4,0.0
2016R0201,2016,R2,2016-04-01,Collingwood,Richmond,13.9,12.14,M.C.G.,72761.0,27.1,13.9,0.0
2016R0202,2016,R2,2016-04-02,Adelaide,Port Adelaide,22.12,11.2,Adelaide Oval,50555.0,23.0,17.2,0.0
2016R0203,2016,R2,2016-04-02,Essendon,Melbourne,11.14,10.7,M.C.G.,50424.0,19.8,15.7,0.0
2016R0204,2016,R2,2016-04-02,Brisbane Lions,North Melbourne,11.17,17.15,Gabba,18021.0,30.4,19.9,0.0
2016R0205,2016,R2,2016-04-02,St Kilda,Western Bulldogs,5.6,13.15,Docklands,37353.0,19.8,15.7,0.0
2016R0206,2016,R2,2016-04-02,Fremantle,Gold Coast,14.16,19.12,Subiaco,34208.0,30.5,14.1,0.0
2016R0207,2016,R2,2016-04-03,Greater Western Sydney,Geelong,13.11,11.1,Manuka Oval,13656.0,25.0,12.2,0.0
2016R0208,2016,R2,2016-04-03,Hawthorn,West Coast,14.15,7.11,M.C.G.,42977.0,20.0,9.0,0.0
2016R0209,2016,R2,2016-04-03,Carlton,Sydney,10.11,20.11,Docklands,33146.0,20.0,9.0,0.0
2016R0301,2016,R3,2016-04-08,Port Adelaide,Essendon,17.1,7.9,Adelaide Oval,43663.0,20.7,8.8,0.0
2016R0302,2016,R3,2016-04-09,St Kilda,Collingwood,18.11,14.6,M.C.G.,50903.0,23.3,8.5,0.0
2016R0303,2016,R3,2016-04-09,Richmond,Adelaide,13.14,19.14,Docklands,29951.0,23.3,8.5,0.0
2016R0304,2016,R3,2016-04-09,Sydney,Greater Western Sydney,14.9,10.8,S.C.G.,37045.0,23.2,16.2,0.7
2016R0305,2016,R3,2016-04-09,Gold Coast,Carlton,13.17,5.11,Carrara,13885.0,28.8,20.3,0.0
2016R0306,2016,R3,2016-04-09,West Coast,Fremantle,12.2,8.11,Subiaco,40555.0,24.1,17.6,0.0
2016R0307,2016,R3,2016-04-10,North Melbourne,Melbourne,21.1,20.11,Bellerive Oval,12607.0,21.1,14.8,0.0
2016R0308,2016,R3,2016-04-10,Western Bulldogs,Hawthorn,13.12,14.9,Docklands,46808.0,23.8,13.3,0.0
2016R0309,2016,R3,2016-04-10,Geelong,Brisbane Lions,18.17,7.14,Kardinia Park,23320.0,22.6,13.9,0.0
2016R0401,2016,R4,2016-04-15,West Coast,Richmond,18.17,9.3,Subiaco,38860.0,26.7,13.9,0.0
2016R0402,2016,R4,2016-04-16,Essendon,Geelong,6.6,9.18,M.C.G.,42723.0,20.1,13.7,0.0
2016R0403,2016,R4,2016-04-16,Hawthorn,St Kilda,13.9,13.6,York Park,17052.0,20.0,9.9,0.0
2016R0404,2016,R4,2016-04-16,Brisbane Lions,Gold Coast,14.23,14.1,Gabba,20041.0,27.3,15.9,0.4
2016R0405,2016,R4,2016-04-16,Carlton,Western Bulldogs,7.7,13.7,Docklands,27622.0,20.1,13.7,0.0
2016R0406,2016,R4,2016-04-16,Adelaide,Sydney,16.17,15.13,Adelaide Oval,50369.0,21.6,13.6,0.0
2016R0407,2016,R4,2016-04-17,Greater Western Sydney,Port Adelaide,22.19,9.11,Manuka Oval,10028.0,19.9,9.5,3.2
2016R0408,2016,R4,2016-04-17,Collingwood,Melbourne,9.13,16.6,M.C.G.,47558.0,19.3,12.7,0.0
2016R0409,2016,R4,2016-04-17,North Melbourne,Fremantle,20.12,14.17,Docklands,23393.0,19.3,12.7,0.0
2016R0501,2016,R5,2016-04-22,Hawthorn,Adelaide,17.1,17.7,M.C.G.,45781.0,16.8,13.4,21.0
2016R0502,2016,R5,2016-04-23,Sydney,West Coast,12.16,7.7,S.C.G.,35427.0,21.0,16.5,7.2
2016R0503,2016,R5,2016-04-23,Gold Coast,North Melbourne,11.15,18.11,Carrara,13351.0,27.4,19.1,0.0
2016R0504,2016,R5,2016-04-23,Western Bulldogs,Brisbane Lions,17.18,10.7,Docklands,25097.0,18.3,12.2,0.0
2016R0505,2016,R5,2016-04-23,Port Adelaide,Geelong,8.11,16.11,Adelaide Oval,43984.0,20.4,9.5,0.0
2016R0506,2016,R5,2016-04-24,St Kilda,Greater Western Sydney,12.7,19.12,Docklands,21052.0,20.9,8.3,0.0
2016R0507,2016,R5,2016-04-24,Fremantle,Carlton,9.14,10.12,Subiaco,34796.0,26.5,15.9,0.0
2016R0508,2016,R5,2016-04-24,Melbourne,Richmond,20.9,14.12,M.C.G.,60867.0,20.9,8.3,0.0
2016R0509,2016,R5,2016-04-25,Collingwood,Essendon,22.1,11.7,M.C.G.,85082.0,24.7,8.2,0.0
2016R0601,2016,R6,2016-04-29,North Melbourne,Western Bulldogs,9.7,6.9,Docklands,47622.0,19.4,16.2,0.2
2016R0602,2016,R6,2016-04-30,Melbourne,St Kilda,15.6,20.15,Docklands,27260.0,23.3,16.3,8.5
2016R0603,2016,R6,2016-04-30,Adelaide,Fremantle,14.13,8.16,Adelaide Oval,46431.0,26.2,13.0,0.0
2016R0604,2016,R6,2016-04-30,Greater Western Sydney,Hawthorn,24.14,12.11,Sydney Showground,13766.0,26.7,17.6,0.2
2016R0605,2016,R6,2016-04-30,Geelong,Gold Coast,25.18,7.6,Kardinia Park,23007.0,24.9,10.0,7.8
2016R0606,2016,R6,2016-04-30,Richmond,Port Adelaide,8.11,13.16,M.C.G.,27077.0,23.3,16.3,8.5
2016R0607,2016,R6,2016-05-01,Brisbane Lions,Sydney,14.1,15.7,Gabba,14646.0,24.6,21.9,1.4
2016R0608,2016,R6,2016-05-01,Carlton,Essendon,10.12,8.9,M.C.G.,43827.0,16.8,14.0,9.8
